pair_id,style,placement,gt_x,gt_y,pred_x,pred_y,err_px,err_nm,score,theta_est_deg,scale_est,gt_rotation_deg,gt_scale_error,search_dose_e,num_candidates,stage2_used,stage2_margin,runtime_s
pair_0000,dram,uniform,176.41940255014902,365.29196970145216,184.50772370351478,365.38553685694933,8.088862336112044,87.51051935480048,0.9359912872314453,0.375,1.1,-0.19334150624478985,0.08186436755286519,1609.2843537506876,2,False,0.0005449652671813965,3.806992541998625
pair_0001,finfet,near_boundary,660.7294641508154,705.1840558523185,659.5592657998204,741.3999411314726,36.234785920900975,345.4111187370471,0.9385787844657898,1.5,0.9575,-1.6600520477192178,-0.046741660096833115,35.143070976992476,3,False,0.04726989567279816,4.226517707982566
pair_0002,dram,uniform,656.8132697695786,265.69142041253895,499.6694908440113,614.4907608535141,382.5639124996853,4203.75436286312,0.9411206245422363,1.875,1.1,0.7402893894996065,0.09883714211192851,366.749517408994,4,False,0.0019869208335876465,4.5003999170148745
pair_0003,finfet,near_boundary,871.291794451849,252.36294277479192,871.480168774724,252.2428477704525,0.22340030345973597,2.1776810148370003,0.8948158621788025,1.125,0.965,-1.3973579257197435,-0.025211254813944484,520.5401710240102,1,False,,3.857403375033755
pair_0004,dram,uniform,610.508086448989,125.25135852317865,718.323104172945,939.0227367579937,820.8824118477673,8072.5096474972015,0.8639776706695557,1.5,0.9575,-1.882019969234407,-0.016605846222680576,455.4126242251813,1,False,0.028739124536514282,4.555214375024661
pair_0005,finfet,uniform,908.3949220853342,201.10337158323406,908.5379838272929,201.25936760008335,0.2116634576045323,2.057540073967237,0.9390525817871094,0.75,0.9325,0.15998695284464892,-0.027919085678216993,1744.546302926516,1,False,0.15152567625045776,4.048714666045271
pair_0006,dram,uniform,231.57449959701063,806.8350448478507,491.319842427969,47.254497930407524,802.7641312227236,8493.32381642781,0.8827489614486694,0.0,1.0225,0.022349820388856134,0.05800987937655799,94.27535358282239,1,True,0.035801082849502563,4.140808125026524
pair_0007,finfet,near_boundary,558.8963781264173,223.6075903440829,695.3814116641879,758.7359399199486,552.2594633861844,5948.156092332975,0.7161306738853455,0.0,1.0925,0.8268486131943669,0.07705824647382165,311.3048905365556,1,False,0.06197267770767212,4.308347999991383
pair_0008,dram,near_boundary,261.18173542334284,446.86135407292204,261.2497742474079,446.4931360781193,0.37445129626791884,3.533844304996739,0.824489414691925,1.5,0.9425,-1.4462964843661146,-0.05626062982880331,258.18819397799854,1,False,,3.8175850000116043
pair_0009,finfet,uniform,364.6712597040573,194.73081139231383,365.3934901356697,194.71341088414192,0.7224400141407292,6.571004423465094,0.9211484789848328,-2.625,0.9,1.9402769120609706,-0.09044290254594323,455.33570619511113,1,False,,4.205036707979161
pair_0010,dram,near_boundary,432.79008057597537,620.883403552096,464.529613988474,614.5699776634574,32.36135546750861,297.2968250557787,0.9632866978645325,0.0,0.9175,0.6887345847734037,-0.08132146889128256,1510.6990989867477,35,False,0.0019462257623672485,4.084226916951593
pair_0011,finfet,uniform,873.2200541844106,284.97336580323304,873.350018709898,284.9151182770729,0.14242033628991138,1.4945811634939838,0.9440488815307617,1.875,1.04,-1.9354199322851473,0.04941555569115397,86.64253688743428,1,False,,3.8562804160173982
pair_0012,dram,near_boundary,865.358325535356,105.17122697425637,849.5466263964772,106.35895757377148,15.856245887203091,167.22393154298732,0.9101898670196533,-3.0,1.075,1.893029079857778,0.054624989625991605,209.132095327934,1,False,0.04068589210510254,4.248034166987054
pair_0013,finfet,uniform,604.3039890153116,402.32661675396434,604.7264802604914,402.2360235750675,0.43209486957867155,4.414799867933252,0.8949219584465027,0.0,1.0225,0.38794161132558225,0.021720038527198726,432.77202950534,1,False,0.01185329258441925,3.8894928339868784
