pair_id,style,placement,gt_x,gt_y,pred_x,pred_y,err_px,err_nm,score,theta_est_deg,scale_est,gt_rotation_deg,gt_scale_error,search_dose_e,num_candidates,stage2_used,stage2_margin,runtime_s
pair_0000,dram,deep_array,794.1180197654676,105.59412014313513,794.0279850065708,105.58125554025173,0.09094919360250435,0.9005021992069866,0.7361252903938293,0.375,0.9925,-0.46100757373386564,-0.009884350220131434,198.41000471634334,1,False,,3.1830242500000168
pair_0001,finfet,deep_array,770.3269712372227,268.78322618772177,684.5290823932737,286.39815064519644,87.58746082471599,871.9812362086843,0.808538556098938,1.125,1.0,-1.1329085734917843,-0.004445124909223216,251.25723830044416,4,False,,2.5136981249961536
pair_0002,dram,near_boundary,846.1008041125292,611.7758436017031,846.1481852531433,611.7350410073996,0.06252858696460172,0.6272580810152402,0.8827871680259705,0.75,1.0,-0.8875075318667173,0.0031540955344784146,256.66515855495373,1,False,,2.4507464579946827
pair_0003,finfet,uniform,247.2090797374624,390.73610203911045,247.22522893548012,390.65891902148724,0.07885438989708188,0.7794215007134913,0.743981122970581,0.375,0.985,-0.701839020602069,-0.011568662530055528,243.8953669353707,1,False,,2.8573161250096746
pair_0004,dram,uniform,167.38378642529793,585.242715740613,167.53858628124,585.3125976324081,0.16984249821688063,1.6976327923126198,0.8385082483291626,0.75,1.0,-0.5252842176708542,-0.00046642616806962916,207.13831738344732,1,False,,2.920101290990715
pair_0005,finfet,uniform,809.8359187045103,147.73681580109078,809.8400473892689,147.65975005924702,0.07717625673590395,0.7640606098010195,0.49761509895324707,-0.75,0.9925,0.5226268892136833,-0.009979698269606364,82.95712915343745,1,False,,2.5176710420055315
pair_0006,dram,uniform,334.24573495894776,93.2007518864815,334.22612246870995,93.21232190728188,0.02277092783901654,0.2282949679335418,0.8098360300064087,0.75,1.0,-0.7600429422650377,0.002572093449669837,93.84757037927311,1,False,,2.3748961250094
pair_0007,finfet,near_boundary,107.53832791619953,593.8967347221195,107.56405016034842,593.8813982605934,0.02994730198525169,0.2995068752993427,0.6886504292488098,-0.75,1.0,0.8662912095707603,0.00011305007323390872,159.31830844551897,1,False,,2.7856534169986844
pair_0008,dram,uniform,359.49757695499545,167.11407736815065,359.44942516461015,167.13201540708542,0.05138451282376564,0.5166499906099635,0.7634825706481934,0.375,1.0075,-0.3544835488961732,0.005458575392019494,126.56218681772607,1,False,,3.329942000011215
pair_0009,finfet,deep_array,272.7228842950632,729.2348156080276,267.56430257856846,722.5720394030213,8.426360547932374,85.24978828621168,0.8950594663619995,-1.125,1.015,1.0685629626083415,0.011703543911729848,276.3067140355725,9,False,,2.483169499988435
pair_0010,dram,deep_array,762.3875259505597,659.6154437063893,762.2784241884947,659.6093956083059,0.10926927279032098,1.0896639886743074,0.838441014289856,0.0,1.0,0.06534340136028234,-0.0027718123783200296,201.68310627630052,1,False,,2.986686459000339
pair_0011,finfet,near_boundary,491.8945223921723,636.2453082579917,491.77851581573486,636.27113263309,0.11884622049501747,1.1805419385825346,0.5306217670440674,-1.125,0.9925,0.9736238256416571,-0.006664298060679217,162.94947008705577,1,False,,3.77222908398835
pair_0012,dram,uniform,437.74703522125236,107.77174381838233,437.7915421128273,107.70599062740803,0.07939990882215796,0.7893510161030232,0.8215300440788269,-0.75,0.9925,0.8617819423518723,-0.005854001833890361,280.7879635739864,1,False,,3.0191213749931194
pair_0013,finfet,uniform,757.8390325637517,906.7080342091225,757.7635561227798,906.6805739402771,0.08031662036494115,0.7985240991225127,0.6865649223327637,-0.375,0.9925,0.45790188246098223,-0.005779755803725314,174.16142434331402,1,False,,3.0028761249996023
pair_0014,dram,uniform,892.5732540407179,749.6135940050829,892.4854873111472,749.5977884456515,0.08917855419593106,0.8897244938062406,0.5668613314628601,-1.5,1.0,1.5146890482996307,-0.0023111477548085732,121.0771510523985,1,False,,3.1056295829912415
pair_0015,finfet,deep_array,691.3112525395093,555.924876072794,516.5648337453604,558.407220557332,174.76404926505907,1740.8053889630946,0.7276180386543274,-0.75,0.9925,0.6813262713597114,-0.003911046760612429,159.69881109185945,7,False,,3.3330885829927865
pair_0016,dram,deep_array,815.1808876643756,601.1047064831581,815.1541814506054,601.1998509764671,0.09882153844669785,0.9869514251115248,0.4895036518573761,0.75,1.0,-0.5849282913064753,-0.001279032258878866,93.99022882898414,1,False,,2.4551751669932855
pair_0017,finfet,deep_array,539.8712378745502,423.6460816403738,539.5675709024072,459.5180409438908,35.87324459681829,359.43684068158865,0.6818851232528687,0.75,1.0,-0.7080794169338183,0.001963565663832585,244.33960432424465,9,False,,2.336328666002373
pair_0018,dram,uniform,96.87913145766657,847.0204434696881,566.4856464229524,616.4687314033508,523.1485169954709,5250.917345928575,0.8193655014038086,1.5,1.0,-1.2564059053434178,0.0037144664168156463,147.8832150108298,94,False,,3.5325947500095936
pair_0019,finfet,uniform,693.2383022673785,883.0004269078986,693.3803520724177,882.9649758040905,0.1464067207231607,1.4850523411935668,0.7415271997451782,0.0,1.015,-0.0201406293167222,0.014333449897863924,202.0159073875101,1,False,,2.6647474160126876
pair_0020,dram,uniform,379.337403659157,641.6481631783121,379.4802929311991,641.5975298807025,0.15159510180585847,1.5260827002816784,0.8326936960220337,-1.5,1.0075,1.2730177654546857,0.006683383633376896,260.00310598508673,1,False,,2.3035878329974366
pair_0021,finfet,uniform,521.0636323048434,818.0489974510164,520.9076721966267,818.0217090547085,0.15832944112839756,1.5808892693367216,0.6075785756111145,-0.75,1.0,0.6486045375348524,-0.0015190743617314502,82.07995250147896,1,False,,2.5685659589944407
pair_0022,dram,uniform,155.05225900871338,446.18389766059073,154.886804997921,446.1759077310562,0.16564681904960973,1.6333813793117147,0.7306216359138489,-0.75,0.985,0.80603475835445,-0.013937370676262995,111.52340693700839,1,False,,3.3130386669945437
pair_0023,finfet,deep_array,531.2306312877365,702.9152335271671,531.2546991854906,702.8948008716106,0.03157146045701384,0.311708063136664,0.610140860080719,0.375,0.9925,-0.32736495526478115,-0.01269038991379415,159.47086160413875,4,False,,2.518015249996097
pair_0024,dram,deep_array,382.17674967670257,418.3761370138265,381.9213524758816,418.3944480717182,0.25605277781799707,2.561183601534729,0.6257405281066895,-1.5,1.0,1.5028038847552705,0.00025612819370548904,106.09004582244945,1,False,,2.2485576670005685
pair_0025,finfet,near_boundary,152.56617037004966,217.89752630060818,152.4339268654585,217.87452712655067,0.13422856072342787,1.3372102057880784,0.7437140941619873,-0.375,0.9925,0.3474339951880044,-0.0037811635756551092,266.97983200039397,1,False,,2.331437792003271
pair_0026,dram,deep_array,407.2947582812374,764.1328028048423,407.2530371695757,764.204759478569,0.08317700434678917,0.8368355967851271,0.750290036201477,0.0,1.0075,0.01975062272632703,0.00609008866935831,165.371395132411,1,False,,2.7722193749941653
pair_0027,finfet,uniform,621.0838183120555,326.60805444283005,621.2316757142544,326.6061581373215,0.14786956197801762,1.4872816251082992,0.7516526579856873,-1.125,1.0075,1.1423341961071238,0.005806472416141538,161.19303306465494,1,False,,2.373785832998692
pair_0028,dram,uniform,866.332962088231,479.7183682718116,866.2712590247393,479.98003593087196,0.2688442520166846,2.6912512030346987,0.5142168998718262,0.0,1.0,-0.006593857357829727,0.001044724909230384,86.27354644437578,1,False,,2.2561564999923576
pair_0029,finfet,near_boundary,645.7465910138166,244.19731598716783,645.7277039736509,244.21906143426895,0.028802513012681615,0.28794093608810223,0.520265519618988,0.0,1.0,-0.19288065724814235,-0.0002923149055670161,133.0655491081908,1,False,,2.2673964999994496
pair_0030,dram,uniform,172.40329356399045,920.7621531920338,172.42626117914915,920.6991566568613,0.06705277615294455,0.6744576617427394,0.7530568242073059,0.0,1.0075,0.06285910547921103,0.005860906048587659,173.70132444664924,1,False,,2.7549686249985825
pair_0031,finfet,deep_array,492.6396495796444,584.0252197434002,466.31099784374237,577.5026209626812,27.124568145588114,270.0923209952445,0.5245813131332397,0.375,0.9925,-0.23750411761117077,-0.004252087828444481,83.04935328467525,15,False,,3.01705700000457
pair_0032,dram,deep_array,442.03917424575053,231.53049813654084,442.01129829883575,231.49901012680493,0.04205428840824823,0.4143458178726987,0.6374187469482422,-0.375,0.985,0.40728358665738024,-0.01473587223644036,212.52344005931653,1,False,,2.395414917002199
pair_0033,finfet,uniform,262.5528517763859,321.34334194116207,262.7169585675001,321.36325919628143,0.1653110278876983,1.6499012798292674,0.7082608938217163,0.0,1.0,0.3040089061597699,-0.001941188732971641,162.266025087138,1,False,,2.793594208007562
pair_0034,dram,deep_array,835.5720729752636,527.5911500183307,835.6727815568447,527.5645796060562,0.10415471766806796,1.0442299107171127,0.8085067272186279,0.75,1.0,-0.8252296463552764,0.002575720136828398,93.58348544743039,1,False,,3.3948190829978557
pair_0035,finfet,uniform,359.7090634706016,582.4536514165009,359.6850548386574,582.425013050437,0.03737071605740606,0.37541184281359063,0.6850427985191345,-0.375,1.0075,0.4128017522748202,0.0045615455612663895,220.88078869577262,1,False,,2.805718625008012
pair_0036,dram,deep_array,503.9288828690436,875.5524824200012,504.1403900384903,875.5393167212605,0.21191653628417076,2.1236773557046824,0.6686574816703796,1.125,1.0,-1.1686446492193885,0.002129136754540081,98.46764738852052,1,False,,2.2930584999994608
pair_0037,finfet,near_boundary,561.3386176144886,849.8886893473874,561.4647830501199,849.9114807248116,0.1282075038089287,1.2742607730035764,0.6304931640625,0.375,0.9925,-0.39537256206610055,-0.0060950138280176,159.05406389361121,1,False,,2.365656374997343
pair_0038,dram,uniform,655.865494209188,628.492840637733,655.9114805161953,628.5032428051345,0.04714812317386337,0.4720411437475231,0.8403657674789429,0.375,1.0,-0.48959422750190373,0.0011875594852940893,232.38354885774353,1,False,,2.841852083991398
pair_0039,finfet,deep_array,427.97211321980814,861.6520695540916,428.46945045143366,789.360867395997,72.29291288767142,727.1379386946707,0.6398009657859802,0.375,1.0075,-0.34331053180447074,0.00582188440033687,197.33517278580365,9,False,,2.4942251249885885
