pair_id,style,placement,gt_x,gt_y,pred_x,pred_y,err_px,err_nm,score,theta_est_deg,scale_est,gt_rotation_deg,gt_scale_error,search_dose_e,num_candidates,stage2_used,stage2_margin,runtime_s
pair_0000,dram,uniform,313.014970401133,337.123997728457,319.23214533925056,464.7445823699236,127.77193310129142,1279.2270094008152,0.9909515380859375,7.125,0.9375,0.19785887654557002,0.0011799761898457373,1161.8769360135645,16,False,0.023933351039886475,8.696760666993214
pair_0001,finfet,deep_array,453.18858342584167,328.01175074037343,449.8049364686012,136.45319992303848,191.58843247432435,1946.9869743013894,0.8280347585678101,7.125,1.005,0.8496644992769816,0.01623409574182642,1146.2181525191907,1,False,,8.554337333000149
pair_0002,dram,near_boundary,539.6864120809354,760.5578666221022,403.09535977244377,123.0602131485939,651.9665434322303,6527.9096967187415,0.9452188611030579,-4.5,1.04,-0.24402626705257907,0.0012645223101536418,928.4650469875102,1,True,0.1589539647102356,8.754274625011021
pair_0003,finfet,deep_array,868.2205978528608,285.3727878112966,726.7416245639324,154.30461359024048,192.86048370915807,1919.8939907404103,0.8856840133666992,-3.0,0.9375,0.7384798613382281,-0.004516656903291013,610.5322335766447,1,False,,8.6299513749982
pair_0004,dram,uniform,591.4196510870588,195.5525015386558,520.6677613556385,193.03022402524948,70.79683456498385,718.5166569107103,0.9759668707847595,-4.125,0.9375,1.4118680673967494,0.014899410864463685,460.92867657214833,15,False,0.08437168598175049,8.812128958001267
pair_0005,finfet,deep_array,375.47298905884577,241.19085612061286,489.734171256423,629.945909589529,405.198851620791,4038.7671655653285,0.8255904912948608,3.75,1.055,-0.19294951404676178,-0.0032629289519691654,561.3688553001077,1,False,,8.66211179200036
pair_0006,dram,deep_array,729.8425978765048,900.63032527195,305.2741662412882,223.71125935018063,799.0480429546076,7910.8444964510245,0.8914010524749756,-7.125,0.9375,0.6211199877550971,-0.009966351059516347,996.1415720579189,1,False,,8.725463583992678
pair_0007,finfet,uniform,461.6513829155781,463.94538114444316,953.2966174781322,799.3211050331593,595.1402463637871,5906.694851031339,0.7664887309074402,-6.0,0.9375,-0.09517937633610261,-0.007512113805054961,810.6990500265694,1,False,,8.750852875004057
pair_0008,dram,near_boundary,345.71148210938713,331.64396263991955,495.79903146624565,332.5813745930791,150.09047675691275,1473.8884817528833,0.9945061802864075,1.875,0.9375,0.029690379234873783,-0.018,1482.5362688367413,10,False,0.04869958758354187,8.650925374997314
pair_0009,finfet,deep_array,847.3689863773279,469.6032570642817,867.3387742936611,468.7306546717882,19.988843497278985,199.99192526845573,0.8585234880447388,7.125,0.9375,-0.4181839046470976,0.0005177402868751356,451.9687042280008,1,False,,8.718739832998835
pair_0010,dram,uniform,564.2329574173507,681.1039532980448,117.23912397027016,676.1961860060692,447.0207750424006,4479.34588451702,0.8870004415512085,7.125,0.9725,0.09174688264450848,0.0020442302915669717,1151.9042722647657,1,True,0.4231473207473755,8.677205333005986
pair_0011,finfet,uniform,596.4640300409118,80.70680775336393,592.6842923760414,87.87483111023903,8.103516252834114,80.78021935663243,0.9262639284133911,7.125,0.9375,-0.3972932456020502,-0.003146080833977984,1310.0376352810374,1,True,0.2139635980129242,8.70706912499736
pair_0012,dram,near_boundary,389.76818658056965,490.0080126183948,390.579678401351,451.0499561727047,38.96650716962928,389.92985006756794,0.9940842986106873,2.25,0.9875,0.030110971197436182,0.000679502450970243,801.3113535944135,20,False,0.05653733015060425,8.697573167009978
pair_0013,finfet,near_boundary,357.2819815205679,712.3102851493851,391.55490082874894,342.4125134125352,371.48215910564505,3701.308791238381,0.8427481651306152,-4.125,0.9375,-0.25327783070975624,-0.003637536685638339,1184.825956590255,1,False,,8.539101208007196
pair_0014,dram,near_boundary,341.1467115961384,913.2131930191174,333.0372284948826,487.9860246181488,425.30448911629804,4243.733539273766,0.9764626026153564,-2.25,0.9375,0.6040895919786753,-0.0021893377868082886,1120.1187836853155,8,True,0.04886934161186218,8.812512000004062
pair_0015,finfet,uniform,345.0162857045874,202.31697541044093,548.4541889950633,123.15188544988632,218.29817214921368,2153.2107840610997,0.8621936440467834,-7.125,0.9375,0.3578982927911396,-0.01363774013219296,1056.138244404612,4,True,0.13191953301429749,8.68395266700827
pair_0016,dram,near_boundary,910.2247040445532,646.895752867398,417.52100061811507,646.090531617403,492.7043614089375,4869.228346159455,0.9869589805603027,3.0,0.9375,-0.6888609839633022,-0.011734271595362262,1493.4631729555315,14,False,0.13883042335510254,8.613537208002526
pair_0017,finfet,uniform,895.1712709574417,468.476288121338,133.861496925354,191.43110466003418,810.1522114491177,8132.593928797317,0.7296987771987915,-7.125,1.0625,-0.4866797552833783,0.003835305744652832,892.9570682839669,1,False,,8.711405417008791
pair_0018,dram,deep_array,110.70835330799468,646.415652502395,700.9221989512444,527.3119706809521,602.1113440323287,6015.538486899249,0.8501738905906677,7.125,0.9375,-1.0826780271576066,-0.0009259007456498604,1394.5581640794057,1,False,,8.554015000001527
pair_0019,finfet,uniform,188.70324373605916,558.0118334312117,179.46530723944306,845.6627973467112,287.79926426631374,2898.2099343925056,0.8489434719085693,-3.75,1.055,0.6614478334667151,0.007024789233185899,505.4278640689617,1,False,,8.62940425000852
pair_0020,dram,uniform,752.0930388299191,679.65397257392,369.11364328861237,513.317700356245,417.5415821980575,4190.732769016694,0.8275589346885681,7.125,0.9375,-1.4169752328668919,0.0036683644669559257,730.7006382997491,1,False,,8.625890791008715
pair_0021,finfet,uniform,669.1142813385308,331.0160180415173,953.9320131540298,664.1879846453667,438.32031630669604,4395.545465849109,0.8768536448478699,6.0,0.9375,0.42549055120385465,0.002815818095347571,1402.560506404771,1,False,,8.578572707992862
pair_0022,dram,near_boundary,778.2091878626804,926.6268089937506,780.6879519820213,503.0696009993553,423.5644611101913,4277.469533668516,0.972990870475769,0.0,0.9375,-0.5881502310650365,0.009874511770174794,640.0582297218938,9,False,0.15795379877090454,8.678361999991466
pair_0023,finfet,near_boundary,429.3217033391385,461.1039975336115,162.28688621520996,862.7165495604277,482.2864662230344,4813.718888429375,0.7101233005523682,-6.375,1.0625,-1.7846460326833258,-0.0018963363978660404,818.1069393154341,1,False,,8.65195058300742
