pair_id,style,placement,gt_x,gt_y,pred_x,pred_y,err_px,err_nm,score,theta_est_deg,scale_est,gt_rotation_deg,gt_scale_error,search_dose_e,num_candidates,stage2_used,stage2_margin,runtime_s
pair_0000,dram,uniform,298.2,242.1,297.61003421992064,241.59440353512764,0.7769732343884582,7.7697323438845824,0.9897684454917908,0.0,1.0,0.0,0.0,800.0,1,False,,3.964707833947614
pair_0001,finfet,near_boundary,300.2,415.4,299.17671459913254,414.998193949461,1.0993457662983943,10.993457662983943,0.8992535471916199,0.0,1.0075,0.0,0.0,200.0,3,False,0.040102988481521606,4.525300291017629
pair_0002,dram,uniform,368.6,413.1,202.3052730858326,701.5753768905997,332.97444237002793,3329.744423700279,0.9237000346183777,0.0,0.885,0.0,0.0,60.0,3,False,0.006256788969039917,3.9094852919806726
pair_0003,finfet,uniform,133.0,143.1,665.4444566555321,136.60846704244614,532.4840273879995,5324.840273879995,0.8575547337532043,0.0,1.0075,0.0,0.0,25.0,2,False,0.00240972638130188,4.352418291964568
pair_0004,dram,uniform,570.4,142.4,569.8202350735664,141.8903165757656,0.7719485493618004,7.719485493618004,0.965770423412323,0.0,1.0,0.0,0.0,800.0,1,False,,3.8798988749622367
pair_0005,finfet,uniform,467.8,678.8,466.32056364417076,636.3705401420593,42.45524462027683,424.5524462027683,0.9822915196418762,0.0,1.0,0.0,0.0,200.0,4,False,0.022318869829177856,3.9315505829872563
pair_0006,dram,uniform,303.8,151.9,302.6868370771408,106.39959001541138,45.51402465678553,455.1402465678553,0.8858422636985779,0.0,0.9925,0.0,0.0,60.0,2,False,0.049741990864276886,4.448761000006925
pair_0007,finfet,uniform,120.6,289.8,119.11204099655151,289.34981422126293,1.5545704330523291,15.545704330523291,0.6150680184364319,0.0,1.0,0.0,0.0,25.0,1,False,,3.82231854100246
pair_0008,dram,uniform,79.5,755.2,78.63959068059921,747.4720491040498,7.775701206137612,77.75701206137612,0.9830877780914307,0.0,1.0,0.0,0.0,800.0,2,False,0.2718614339828491,4.290676000004169
pair_0009,finfet,uniform,616.5,77.7,615.6583671420813,211.49939787847688,133.80204489659528,1338.0204489659527,0.9629002809524536,0.0,1.0,0.0,0.0,200.0,1,False,0.02952711284160614,3.989208917017095
pair_0010,dram,uniform,305.8,746.5,303.55842611938715,752.4608151838183,6.368357018720376,63.683570187203756,0.883786678314209,0.0,1.0,0.0,0.0,60.0,1,False,0.09140695631504059,3.7463682910311036
pair_0011,finfet,uniform,65.0,609.8,62.18802264332771,609.2544301152229,2.8644132302468646,28.644132302468645,0.8583078384399414,0.0,1.0,0.0,0.0,25.0,1,False,,4.355619166977704
pair_0012,dram,uniform,793.7,703.0,684.6304613649845,702.4982348672347,109.07069279281032,1090.7069279281031,0.9791278839111328,0.0,1.0,0.0,0.0,800.0,2,False,0.05058392882347107,3.8954872090253048
pair_0013,finfet,uniform,233.3,286.7,232.44404481723905,286.1942824423313,0.9941878710936513,9.941878710936512,0.9413485527038574,0.0,1.0,0.0,0.0,200.0,1,False,,3.9634695409913547
pair_0014,dram,uniform,666.8,669.8,664.562508046627,669.314012363553,2.289662469489285,22.89662469489285,0.9600275158882141,0.0,1.0,0.0,0.0,60.0,10,False,0.0019056200981140137,4.337896209035534
pair_0015,finfet,uniform,799.4,577.8,796.5300890635699,577.3674094676971,2.902330675798155,29.023306757981548,0.7142067551612854,0.375,1.0,0.0,0.0,25.0,1,False,,3.652882042049896
pair_0016,dram,uniform,285.0,595.5,284.2957776635885,595.1166755855083,0.8017896892865405,8.017896892865405,0.9544885754585266,0.0,1.0075,0.0,0.0,800.0,1,False,,4.310203167027794
pair_0017,finfet,uniform,444.6,293.7,443.65525908768177,293.2140306532383,1.062403688528946,10.62403688528946,0.929438591003418,0.0,1.0,0.0,0.0,200.0,1,False,,3.996442749979906
pair_0018,dram,near_boundary,719.4,863.6,716.8175403177738,863.128893584013,2.6250789065298177,26.25078906529818,0.9051278233528137,0.0,1.0,0.0,0.0,60.0,1,False,0.015509545803070068,3.645409082993865
pair_0019,finfet,uniform,485.8,543.0,342.45802499353886,828.1590688228607,319.1592335037073,3191.592335037073,0.5120593309402466,0.375,0.985,0.0,0.0,25.0,1,True,0.06613236665725708,4.275833249965217
pair_0020,dram,uniform,562.6,180.0,561.9832049608231,179.4992514817277,0.7944716476408828,7.9447164764088285,0.9728243350982666,0.0,1.0,0.0,0.0,800.0,1,False,,3.5794379580183886
pair_0021,finfet,uniform,555.7,593.0,554.2915896773338,592.5188918188214,1.4883160682427976,14.883160682427976,0.9710809588432312,0.0,1.0,0.0,0.0,200.0,1,False,,3.8936872920021415
pair_0022,dram,uniform,117.7,433.5,116.23474967479706,468.7555485367775,35.285983919179316,352.8598391917932,0.954398512840271,0.375,1.0,0.0,0.0,60.0,1,False,0.014531731605529785,4.271034250035882
pair_0023,finfet,uniform,318.9,397.4,317.20282250642776,340.7032469063997,56.722149314014516,567.2214931401452,0.7167831659317017,0.0,1.0075,0.0,0.0,25.0,1,False,0.006324335932731628,3.757396500033792
pair_0024,dram,near_boundary,437.1,298.7,436.4094336554408,298.21613454818726,0.8432126965931057,8.432126965931058,0.9729293584823608,0.0,1.0,0.0,0.0,800.0,1,False,,4.261019708996173
pair_0025,finfet,uniform,244.7,810.7,243.16610398888588,810.2405079007149,1.6012401325901335,16.012401325901337,0.9234606027603149,0.0,0.9925,0.0,0.0,200.0,1,False,,3.968274332990404
pair_0026,dram,near_boundary,237.3,883.4,234.52428104542196,882.7870897650719,2.8425823947395985,28.425823947395983,0.9180389046669006,-0.375,1.0,0.0,0.0,60.0,1,False,,3.9307821249822155
pair_0027,finfet,near_boundary,290.0,419.0,287.86470943689346,370.510953287594,48.53603936114669,485.3603936114669,0.7103450894355774,0.375,1.0,0.0,0.0,25.0,1,True,0.20012174546718597,4.378654000000097
pair_0028,dram,uniform,216.5,197.7,217.24869135022163,413.4941053315997,215.79540410908535,2157.9540410908535,0.9774286150932312,0.0,1.0,0.0,0.0,800.0,1,False,0.22635485231876373,3.8120559999952093
pair_0029,finfet,near_boundary,840.8,556.0,839.5177245866507,555.4964988990687,1.3775861476942104,13.775861476942104,0.9718365669250488,0.0,1.0,0.0,0.0,200.0,1,False,,4.241348707990255
pair_0030,dram,uniform,771.0,122.7,719.6162647083402,207.43295883387327,99.0957242531999,990.9572425319991,0.7642590403556824,0.0,0.9925,0.0,0.0,60.0,2,False,0.009022623300552368,3.9645784580498002
pair_0031,finfet,near_boundary,272.5,551.8,269.21600073575974,551.3338969498873,3.3169116992851864,33.16911699285186,0.681225061416626,0.375,1.0,0.0,0.0,25.0,1,False,,3.797305541986134
pair_0032,dram,near_boundary,154.7,829.1,153.70866098999977,828.6023165658116,1.109252826642222,11.09252826642222,0.9758172631263733,0.375,1.0,0.0,0.0,800.0,1,True,0.34411031007766724,4.887386667018291
pair_0033,finfet,uniform,802.3,130.9,801.6149961054325,130.4180809110403,0.8375418460449083,8.375418460449083,0.9302040934562683,0.0,1.0,0.0,0.0,200.0,1,False,0.015630483627319336,4.247101791959722
pair_0034,dram,near_boundary,843.2,950.0,840.4194981083274,949.5015305258567,2.824829656147069,28.24829656147069,0.9568305611610413,0.0,1.0,0.0,0.0,60.0,1,False,,3.991959083999973
pair_0035,finfet,near_boundary,559.9,713.6,557.20835262537,694.5542157702148,19.235042566027452,192.35042566027454,0.6456249356269836,0.75,1.0,0.0,0.0,25.0,1,False,0.02223147451877594,4.03046933299629
pair_0036,dram,near_boundary,548.4,130.3,547.7003130465746,129.7740889787674,0.8752966554532411,8.75296655453241,0.9476937055587769,0.0,1.0075,0.0,0.0,800.0,1,False,0.21280154585838318,3.837981624994427
